stock_id,date,DlyPrc,DlyRet,DlyRetx,datadate,rdq,fyearq,fqtr,datacqtr,atq,ltq,niq,epspxq,fincfy,ivncfy,oancfy,fincfq,ivncfq,oancfq,annual_volatility,momentum_1m,momentum_12m_ex_1m,accruals,roa,roe,qoe,delta_roa,delta_roe,delta_qoe,delta_accruals,z_momentum_12m_ex_1m,z_delta_roa,z_delta_roe,z_delta_qoe,z_delta_accruals,FM_Score,z_FM_Score,Twin_Score
stock_232,2024-12-31,105.11,0.013695,0.013695,2024-09-30,2024-11-06,2024.0,3.0,2024Q3,18469.629,18501.5,-33.62,-0.11,639.201,-1441.829,765.128,269.91,-482.0809999999999,252.913,0.2614431105930181,-0.1418232812270182,0.8538349691879197,-0.0155137387978935,-0.0018202856159157,1.0548774748203964,-7.522694824509221,-0.0038118886351063,0.3682218100982725,-18.203101721639143,0.0037657888054248,2.0222863815525813,-0.1799583344548386,2.817045917618009,-1.0886860553266855,0.1108065669085465,1.437594960927938,0.8861131781591243,2.9083995597117056
stock_174,2024-12-31,1990.93,-0.011283,-0.011283,2024-09-30,2024-11-06,2024.0,4.0,2024Q3,1717.884,2680.563,135.691,5.54,-592.923,-27.993,632.964,-227.942,-7.558999999999997,226.4780000000001,0.3042840559188467,-0.1603102858594409,1.0674973215946264,-0.0528481550558711,0.0789872890136935,-0.1409514490292195,1.6690716407130914,0.0051028615893315,0.0112915107467859,-0.0205985531786838,-0.0018922676685286,2.712293849888973,0.0774298339376676,0.0853195290236479,-0.0143144778559792,-0.0354087186132699,0.1838436037186063,0.1133185941818884,2.825612444070861
stock_342,2024-12-31,181.96,-0.012161,-0.012161,2024-10-31,2024-11-20,2025.0,1.0,2024Q3,20374.6,14462.8,350.7,1.07,-219.7,-543.8,1509.6,-219.7,-543.8,1509.6,0.3272036175721834,-0.0590436220847094,0.6814708312360833,-0.0568796442629548,0.0172126078548781,0.059322033898305,4.304533789563729,-0.0006805335244494,-0.0098696019799858,2.871209775026408,-0.0491261164077808,1.4656485783997693,-0.0895493228474135,-0.0766346960807261,0.1565573018176714,-1.2560240856561415,1.2463973685456733,0.7682616894944294,2.2339102678941987
stock_80,2024-12-31,223.71,-0.011532,-0.011532,2024-09-30,2024-11-04,2024.0,3.0,2024Q3,51834.0,38893.0,1200.0,3.83,-2180.0,5056.0,-1448.0,-795.0,2406.0,-112.0,0.3948612114924258,-0.1280402675602208,0.8027030548135559,0.0253115715553497,0.0231508276420882,0.0927285372073255,-0.0933333333333333,0.0072957438867317,0.0236342328189035,0.6597379197379198,-0.0024835199912025,1.857159477391713,0.1407431005820854,0.1797831810384828,0.0258853869726519,-0.0506878392040917,0.397099507797312,0.2447665138395949,2.101925991231308
stock_184,2024-12-31,166.79,-0.007793,-0.007793,2024-09-30,2024-10-22,2024.0,3.0,2024Q3,126698.0,107596.0,1852.0,1.57,-4551.0,-1987.0,3413.0,-1459.0,1491.0,1508.0,0.2899116351718216,-0.0828665657089328,0.8164009112497193,0.0027151178392713,0.0146174367393329,0.0969531986179457,0.8142548596112311,0.0043406285568505,0.0297664449163058,0.0930858232763179,-0.0001503744896514,1.901395736773344,0.0554225135776743,0.2267153849936187,-0.0075970714717142,0.0096052203020582,0.2649356067975206,0.1633025566501238,2.0646982934234672
stock_251,2024-12-31,147.91,-0.003235,-0.003235,2024-09-30,2024-10-24,2024.0,3.0,2024Q3,360655.876,298857.266,600.55,0.68,4182.584,-16794.692,6761.533,2076.514,-5119.295999999999,1876.2580000000007,0.2872493949590116,-0.0918521156390266,0.8956968994875567,-0.0035371890072851,0.0016651607251229,0.0097178561135922,3.1242327866122737,-0.0002515826778853,-0.0016938366351838,-1.903033706981328,0.0041820474764671,2.1574765272210343,-0.077164581834158,-0.0140623843999025,-0.1255442027700599,0.1215635080450565,-0.338334677049177,-0.2085447042524207,1.9489318229686137
stock_434,2024-12-31,369.35,-0.004072,-0.004072,2024-09-30,2024-10-30,2024.0,3.0,2024Q3,20903.7,13289.4,772.0,3.46,-990.2,-886.6,2245.7,-485.9,-260.0,1302.6,0.2291017721344022,-0.110801220787286,0.6992558114631313,-0.0253830661557523,0.0369312609729378,0.1013881775081097,1.6873056994818652,-0.0004613090298345,-0.0070135677126261,0.7659499468008112,-0.0283237766789413,1.5230839152415112,-0.083219836354228,-0.0547763551411885,0.0321612656019409,-0.7184507940186341,0.6126158681251584,0.3776077467221355,1.9006916619636467
stock_438,2024-12-31,97.1,-0.011302,-0.011302,2024-09-30,2024-10-15,2024.0,3.0,2024Q3,72640.0,61203.0,965.0,2.93,-3591.0,-936.0,7221.0,-1073.0,-2511.0,1498.0,0.3790724914506047,0.002788021900735,0.9957212321318938,-0.0073375550660792,0.0132846916299559,0.0843752732359884,1.552331606217617,-0.0047757555811178,-0.0413134974271315,-0.6215157104868425,0.0138626524311223,2.480498041130893,-0.2077872630913249,-0.3172870562452632,-0.0498215974337861,0.371729342194073,-0.9466252589644472,-0.5834864057990654,1.8970116353318276
stock_318,2024-12-31,891.32,-0.010117,-0.010117,2024-09-30,2024-10-17,2024.0,3.0,2024Q3,52281.844,29561.108,2363.509,5.52,-3395.729,-2023.11,5824.47,226.596,-1869.109,2321.101,0.2599184544948648,0.0050863665337417,0.7250730615045735,0.0008111420094516,0.0452070703550548,0.1040243150573995,0.9820571870045768,0.0014727663549342,0.0069169206753583,0.380909982088277,-0.0166324073820367,1.6064588998368037,-0.0273788864357386,0.0518390899600156,0.0094099430560421,-0.4163228623238411,0.4501930089041602,0.2774925961395889,1.8839514959763928
stock_59,2024-12-31,77.76,0.011315,0.011315,2024-09-30,2024-10-30,2024.0,3.0,2024Q3,25267.0,14109.0,221.0,1.57,376.0,-957.0,847.0,764.0,-409.0,1327.0,0.2378167652361702,-0.133496300885093,-0.0597522297254927,-0.0437725095974987,0.008746586456643,0.019806416920595,6.004524886877828,0.0058810223498803,0.0134340910216418,27.061667744020685,-0.1069786664666652,-0.9280789173693628,0.0998970223422879,0.1017175291013666,1.5859281781538246,-2.7510475383143267,4.538590267911806,2.7975227765583384,1.8694438591889757
stock_92,2024-12-31,348.6,0.000545,0.000545,2024-09-30,2024-11-05,2024.0,3.0,2024Q3,32052.0,20711.0,809.0,5.9,564.0,-1069.0,65.0,-243.0,-263.0,640.0,0.2309585267627287,-0.0704997607473605,0.5613332106126045,0.0052726818919256,0.0252402346187445,0.0713340975222643,0.7911001236093943,0.0020601579903921,0.0026881065994202,1.963276432149339,-0.0450785313903221,1.0776726222960378,-0.0104196163077752,0.0194743312811122,0.1029091451921785,-1.1514265437747642,1.2633904039402797,0.7787359558972315,1.856408578193269
stock_10,2024-12-31,50.52,0.008987,0.008987,2024-09-30,2024-11-04,2024.0,3.0,2024Q3,52199.0,29932.0,18.0,0.04,-1465.0,-2002.0,2468.0,-804.0,-390.0,1300.0,0.2381639947311178,-0.0747262119386268,-0.0278125679765124,-0.0245598574685338,0.0003448341922259,0.0008083711321686,72.22222222222223,-0.0088775271877125,-0.020829133876513,71.25925925925927,-0.0249014264085315,-0.8249320368137092,-0.3262143030426772,-0.1605122557689368,4.197484776092446,-0.6300105452782417,4.340768762559073,2.675588401730547,1.8506563649168375
stock_373,2024-12-31,230.69,-0.008851,-0.008851,2024-09-30,2024-10-29,2024.0,3.0,2024Q3,37067.0,29843.0,1111.0,4.22,-1070.0,-2805.0,3798.0,-559.0,-311.0,897.0,0.3266760922532725,-0.0525475477758982,0.8941122929759395,0.0057733293765343,0.0299727520435967,0.1537929125138427,0.8073807380738074,0.006875440419212,0.0156499167196013,-1.0345396366334527,0.0252194266340666,2.152359152470292,0.1286080281515214,0.1186761048867211,-0.0742264421878899,0.6652106798821045,-0.4921529890317518,-0.3033561337540739,1.8490030187162176
stock_352,2024-12-31,239.61,4.2e-05,4.2e-05,2024-09-30,2024-10-15,2024.0,3.0,2024Q3,105202.5,78043.2,2333.4,3.98,-1256.7,-10807.6,12111.7,-144.4000000000001,-4420.8,4610.500000000001,0.2064792502096024,-0.108858634373903,0.6826949535822557,-0.0216449228868135,0.0221800812718328,0.0859153218234637,1.975872117939488,0.0072791179751722,0.0234185351360034,-0.2629706872980522,-0.0031849717156369,1.469601795012346,0.1402630744662162,0.178132362787952,-0.0286358135739597,-0.0688147286475029,0.3585743523277114,0.2210201535085827,1.6906219485209288
stock_33,2024-12-31,110.53,-0.008255,-0.008255,2024-09-30,2024-11-07,2024.0,3.0,2024Q3,12846.723,3600.834,747.938,2.38,-291.774,-1147.413,2677.272,-55.626000000000005,-373.872,1174.456,0.3844398452060133,0.0894490895531183,0.7238082830469295,-0.0332005290376386,0.058220139096951,0.0808941141300744,1.5702584973620808,0.0009703286956299,0.001965973434663,0.0839804928296596,-0.0053612054758248,1.6023743871852525,-0.0418853510706389,0.013947565338769,-0.0081350891552385,-0.1250528807537777,0.0889800058666692,0.0548460156957131,1.6572204028809656
stock_467,2024-12-31,54.12,-0.000739,-0.000739,2024-09-30,2024-11-06,2024.0,3.0,2024Q3,53837.0,38972.0,706.0,0.58,-1351.0,-3793.0,3756.0,201.0,-737.0,1243.0,0.19560425758669,-0.0671193584883047,0.7403972689024212,-0.009974552816836,0.0131136578932704,0.0474941136898755,1.7606232294617563,0.005462300302017,0.0203002984179374,-1.4289029550768972,0.0067782949764818,1.6559473447207362,0.0878076089261211,0.1542672845244883,-0.0975286650230608,0.1886556396360862,-0.0441094112085376,-0.0271884164977149,1.6287589282230213
stock_349,2024-12-31,26.53,0.004164,0.004164,2024-09-30,2024-10-29,2024.0,3.0,2024Q3,219476.0,126918.0,4465.0,0.79,-12026.0,4275.0,6023.0,-4636.0,-2057.0,6714.0,0.2334475066521026,0.0122089719670899,-0.0341667696243107,-0.0102471340829976,0.0203439100402777,0.0482400224723956,1.5036954087346024,0.0201542646771069,0.0477739809833363,44.9427197989785,-0.0186747890024445,-0.8454524820063671,0.5119964762963027,0.3645340615174357,2.6424875487274124,-0.4691020123989859,3.988120098940137,2.458220758836724,1.6127682768303568
stock_264,2024-12-31,609.3,-0.005766,-0.007639,2024-09-30,2024-10-23,2024.0,3.0,2024Q3,3313.2,2559.2,239.0,6.71,-327.4,-108.1,613.3,-209.1,-50.89999999999999,452.1,0.276730613701652,-0.0849598813811709,0.5001548382783174,-0.0643184836411928,0.0721356996257394,0.3169761273209549,1.89163179916318,-0.0041857256202333,-0.1088984830011786,1.1433601440188124,-0.0835307496953844,0.8801013921011691,-0.1907518187877446,-0.8345412341641457,0.0544617588388667,-2.145107342880218,1.1742760487671942,0.7238071291913746,1.6039085212925437
stock_48,2024-12-31,594.32,-0.016548,-0.016548,2024-09-30,2024-11-07,2024.0,3.0,2024Q3,4005.658,1905.822,67.025,0.89,-12.608,-48.834,158.146,-7.713000000000001,43.071,91.32099999999998,0.2807455990387887,-0.0753210308100902,0.7227466408661285,-0.0060654204627554,0.0167325817630961,0.0319191594010198,1.3624916076091007,0.0056505668901679,0.0104176351688388,-0.6330958830474713,0.0049676949160018,1.5989458887848456,0.093243273535193,0.0786314193816152,-0.0505058491094809,0.1418661800349665,-0.0204973362276391,-0.0126342678168165,1.586311620968029
stock_260,2024-12-31,144.06,0.006216,0.006216,2024-09-30,2024-10-29,2024.0,3.0,2024Q3,13338.0,8671.0,364.0,2.72,-644.0,-56.0,1093.0,-257.0,-23.0,656.0,0.2096169270190525,-0.1267363902323183,0.6182247332629371,-0.0218923376818113,0.0272904483430799,0.0779944289693593,1.8021978021978025,0.0023466107104206,0.0065975331822197,0.6407071189679889,-0.0178641403001396,1.2613997743730467,-0.0021491051792554,0.0493946932674984,0.0247608910078066,-0.4481532587039596,0.5201597378000092,0.3206190971307163,1.582018871503763
stock_178,2024-12-31,48.58,-0.005324,-0.005324,2024-09-30,2024-11-04,2025.0,1.0,2024Q3,22538.0,10960.0,827.0,1.79,-347.0,-78.0,158.0,-347.0,-78.0,158.0,0.2056019592558504,0.0309826213247037,0.6180576662074582,0.0296832017037891,0.036693584168959,0.0714285714285714,0.1910519951632406,0.0221751061059698,0.0425754599958651,0.1910519951632406,0.0151647236407998,1.260860243123414,0.5703425500383206,0.3247477587324426,-0.0018084256701014,0.4053774180959593,0.4879044650047023,0.3007374037011637,1.5615976468245778
stock_217,2024-12-31,109.37,-0.008252,-0.008252,2024-09-30,2024-11-06,2024.0,3.0,2024Q3,10558.0,6055.0,332.0,0.81,-742.0,-209.0,818.0,-441.0,-80.0,244.0,0.2714012672756353,-0.0761099992778031,0.7828981350414936,0.0083349119151354,0.0314453494980109,0.0737286253608705,0.7349397590361446,0.0065366501815956,0.0115354993379573,-0.7575414439713741,0.0206019781198362,1.793200888531315,0.1188264194093823,0.0871868685973121,-0.057859114628552,0.5458867466554823,-0.3977325732773399,-0.2451567264375357,1.5480441620937793
stock_390,2024-12-31,74.01,0.001082,0.001082,2024-09-30,2024-10-15,2024.0,3.0,2024Q3,466055.0,418840.0,1408.0,0.71,-48664.0,27697.0,13497.0,-7726.0,8516.0,19098.0,0.2429813198281626,-0.1057294204306698,0.2766537176807293,-0.0379568934996942,0.0030211026595573,0.0298210314518691,13.563920454545457,5.8963336713100094e-05,-0.0004840671762108,16.756112646737648,-0.0503747508411074,0.1583203171631985,-0.0681984450511007,-0.0048035482596349,0.9769913676389312,-1.2882912503657316,2.192280624693927,1.3512907352640495,1.509611052427248
stock_140,2024-12-31,61.95,-0.001772,-0.001772,2024-09-30,2024-10-30,2024.0,3.0,2024Q3,19915.0,14495.0,634.0,1.31,-2814.0,951.0,1737.0,-1009.0,49.0,755.0,0.2348070974114479,-0.0211742880994022,0.4898507634399656,-0.0060758222445392,0.0318353000251067,0.1169741697416974,1.1908517350157728,0.02084305348472,0.076431183316358,-0.4475411221270844,0.0009415494307968,0.8468251105631555,0.5318833026388771,0.5838587755544299,-0.0395417503080003,0.0378226777508182,1.0383776501344886,0.6400412805399347,1.4868663911030902
stock_161,2024-12-31,74.03,-0.002829,-0.002829,2024-09-30,2024-10-24,2024.0,3.0,2024Q3,12971.2,3359.8,3070.8,0.61,-1011.6,2889.6,669.8,-976.7,2701.7,351.79999999999995,0.2692542788768217,0.0375631295613589,0.2401241371625921,0.2096182311582582,0.2367398544467744,0.3194955989762157,0.1145629803308583,0.2004700139627805,0.2706855358149547,-0.8996330338651559,0.2101331183286561,0.0403506182958417,5.718103127914663,2.0705628793637025,-0.0662550524246365,5.443743441525893,2.2786675133278367,1.4045383902149695,1.4448890085108113
stock_45,2024-12-31,231.84,-0.015876,-0.015876,2024-10-31,2024-12-12,2024.0,4.0,2024Q3,165645.0,97967.0,4324.0,0.89,-1733.0,-23070.0,19962.0,-6076.0,-132.0,5604.0,0.4258033225146042,0.1728887130844707,0.4477269014255172,-0.0077273687705635,0.02610401762806,0.0638907769142114,1.2960222016651248,0.0372669910869743,0.0924508902407409,3.942955534998458,0.0329832512358663,0.710789074931505,1.0060779924293712,0.7064638225969353,0.2198848410525351,0.8658431472530504,1.0665835088257911,0.6574269724538272,1.3682160473853322
