stock_id,date,DlyPrc,DlyRet,DlyRetx,datadate,rdq,fyearq,fqtr,datacqtr,atq,ltq,niq,epspxq,fincfy,ivncfy,oancfy,fincfq,ivncfq,oancfq,annual_volatility,momentum_1m,momentum_12m_ex_1m,accruals,roa,roe,qoe,delta_roa,delta_roe,delta_qoe,delta_accruals,z_momentum_12m_ex_1m,z_delta_roa,z_delta_roe,z_delta_qoe,z_delta_accruals,FM_Score,z_FM_Score,Twin_Score
stock_333,2021-12-31,358.38,0.005922,0.005922,2021-09-30,2021-10-27,2021.0,3.0,2021Q3,4613.12,1193.222,286.634,2.48,-673.102,-261.182,872.615,-273.075,-235.692,364.324,0.2397235683620999,0.0227153004047431,0.8086930741127336,-0.0168410966981132,0.0621345206714761,0.0838136108152933,1.271042514146961,0.0026838182041847,0.004581967535211,0.5366188265783348,-0.0326297950308312,2.234495864139143,0.1306265911638329,-0.0406657607978199,-0.058474564587251,-1.005784042529012,1.037270308307774,0.6349086552233554,2.869404519362498
stock_327,2021-12-31,114.15,0.002635,0.002635,2021-09-30,2021-10-21,2021.0,3.0,2021Q3,24949.479,10999.187,2127.743,7.29,-1954.865,-2376.509,3620.363,-797.077,-1695.109,1737.177,0.3922697260889785,0.1271493689822578,0.8680341046065554,0.0156542747846558,0.0852820614009615,0.1525231873282652,0.8164411773414364,0.0197534742140836,0.0339622606749684,-0.0812983725063274,0.0089532919610857,2.458885573238136,0.8596573604954761,-0.0099541467833103,-0.077305357646071,0.2757464372451325,0.4966514188209623,0.303998178597074,2.76288375183521
stock_167,2021-12-31,107.85,0.005032,0.005032,2021-09-30,2021-11-01,2021.0,3.0,2021Q3,22639.0,10217.0,649.0,3.59,-1021.0,-1323.0,2777.0,-629.0,-425.0,1199.0,0.4929726025444468,0.0402202029757039,0.8666899007936404,-0.0242943592914881,0.028667343963956,0.0522460151344389,1.847457627118644,0.014743009959031,0.026089581156306,-1.220066488636983,0.0044945370595304,2.4538026567461286,0.6456646116989331,-0.0181835641511688,-0.1120088855112998,0.1383340727110564,0.3771380893254079,0.2308445881553687,2.6846472449014973
stock_152,2021-12-31,668.45,-0.006967,-0.006967,2021-09-30,2021-11-04,2021.0,3.0,2021Q3,3242.233,903.114,115.656,2.04,-14.498,-158.492,287.713,4.497999999999999,-61.10199999999999,206.05,0.3173194306912013,0.012958074332755,0.6880676255029858,-0.0278801677732599,0.0356717114408495,0.049444256576942,1.7815763989762743,-0.0030473658193615,-0.002380508819403,1.1812851309137302,-0.0433565210467272,1.778367800668879,-0.1141474977483349,-0.0479437306046869,-0.0388286026575349,-1.3363661933979247,1.135446362387368,0.6950017919607809,2.47336959262966
stock_377,2021-12-31,111.52,0.001347,0.001347,2021-09-30,2021-10-21,2021.0,3.0,2021Q3,2931.718,1615.675,170.871,1.55,-340.602,-49.798,458.265,-108.69199999999998,-18.685,224.793,0.2381598660072458,0.0324025583925908,0.7358033617764788,-0.0183926284860958,0.0582835729766642,0.1298369430178193,1.3155713959653774,0.0038534490385428,0.0113433952711447,0.2069816618269311,-0.0124820757985326,1.958873732010104,0.1805805484381687,-0.0335979498054239,-0.0685201325745557,-0.3848605334316385,0.4633229994898276,0.2835979977292994,2.2424717297394032
stock_251,2021-12-31,74.5,-0.003611,-0.003611,2021-09-30,2021-11-02,2021.0,3.0,2021Q3,265799.65,208742.097,1156.557,1.94,16126.114,-7017.238,-3558.499,7231.362999999999,-4468.6720000000005,-2251.191,0.2742319473749665,0.0067591812888951,0.8473666932259734,0.0128207392297168,0.0043512359779254,0.0202700070225584,-1.946459188781876,-0.0013864384001642,-0.0047832027740518,-1.0081443876946508,0.0016993200588467,2.380734681874683,-0.0432106731562496,-0.0504552987833691,-0.1055506395952663,0.052189535518439,-0.2514061470533241,-0.1538846118143675,2.226850070060315
stock_98,2021-12-31,72.18,0.001384,-0.001384,2021-09-30,2021-11-02,2021.0,3.0,2021Q3,87304.0,43189.0,2379.0,1.78,-4304.0,51.0,11128.0,-2086.0,532.0,4797.0,0.3568580372557654,0.0459563493582702,0.7873692154326695,-0.0276963254833684,0.0272496105562173,0.053927235634138,2.0163934426229506,0.002765693129429,0.0067007472431362,-0.0166051226568195,-0.0024044739090678,2.1538627102105843,0.1341234009241045,-0.0384509719847185,-0.0753338553120638,-0.0742834474425903,0.0946220210699124,0.0579177285523809,2.211780438762965
stock_427,2021-12-31,52.24,0.014369,0.014369,2021-09-30,2021-11-04,2021.0,3.0,2021Q3,15972.7,9823.1,182.2,0.7,-1513.4,-299.6,1798.8,-361.9000000000001,-113.70000000000002,495.2000000000001,0.3487182229529401,0.0273343622140365,0.8870889276214702,-0.0195959355650578,0.0114069631308419,0.0296279432808637,2.7178924259055988,0.0077604065962386,0.0204840820332636,-8.38175170220828,0.0172329877274841,2.530938689904094,0.3474434466934871,-0.0240430674790166,-0.3302585351552076,0.5309146620082235,-0.5377728179489607,-0.3291684085864526,2.201770281317642
stock_252,2021-12-31,430.11,0.007095,0.007095,2021-09-30,2021-10-27,2022.0,1.0,2021Q3,11146.477,7287.391,1068.417,7.01,-609.03,-175.306,863.797,-609.03,-175.306,863.797,0.3892914630752834,0.042523604835793,0.5510702427875971,0.0183573697770156,0.095852438398249,0.2768575253311275,0.8084830173986375,0.0342254927981375,0.089344157503615,0.0728745128376577,0.0020637294704629,1.2603315852710015,1.4777452022186053,0.0479372918998241,-0.0726069972452045,0.0634201054901592,1.3896553913830656,0.8506020356509759,2.1109336209219776
stock_378,2021-12-31,100.4,-0.006137,-0.006137,2021-09-30,2021-10-27,2021.0,4.0,2021Q3,61891.0,53588.0,429.0,2.08,5254.0,-5140.0,6625.0,2105.0,-1983.0,4501.0,0.2455687100381087,0.0578453413155048,0.5077491738554769,-0.0657930878479908,0.0069315409348693,0.0516680717812838,10.491841491841493,0.0015607461622096,0.0128956545041937,5.90552227360045,-0.0465317033375729,1.09651909373451,0.0826611210746237,-0.0319753524341489,0.1051407384232853,-1.4342207101957958,1.590047217259556,0.9732610028131248,2.0697800965476345
stock_202,2021-12-31,415.01,0.012368,0.012368,2021-10-31,2021-11-16,2021.0,3.0,2021Q3,73031.0,71996.0,4129.0,3.94,-14109.0,-2132.0,13386.0,-2275.0,-674.0,3439.0,0.2007647846598148,0.0364356689738163,0.5389102209632846,0.0094480426120414,0.0565376347030713,3.989371980676328,0.8328893194478082,-0.0113875867922161,1.6660273697531762,0.0762843683348479,-0.007084619994467,1.2143501835816768,-0.4703513784070937,1.69606537583103,-0.0725030831879114,-0.2185187674273888,1.3717296816634137,0.8396297865073596,2.0539799700890367
stock_165,2021-12-31,226.73,0.005143,0.005143,2021-09-30,2021-10-27,2021.0,3.0,2021Q3,9708.359,6325.484,188.276,1.41,-358.204,-417.792,729.268,28.442000000000007,-272.49,265.58000000000004,0.2095055683294637,0.1430358323568383,0.7580940113707204,-0.0079626227254266,0.0193931847802496,0.0556556183719469,1.4105887101914212,0.0016454991134174,0.0056853123042686,-0.1363662996925905,0.0017445628638939,2.043162668964109,0.0862808489230536,-0.0395124197296748,-0.0789835319104527,0.0535838532050922,-0.0857989559221661,-0.0525171686568194,1.9906455003072896
stock_400,2021-12-31,159.77,-0.001687,-0.001687,2021-09-30,2021-11-01,2021.0,3.0,2021Q3,33946.139,29518.422,680.77,2.07,-2826.797,-498.864,2752.471,-1560.802,-166.296,874.722,0.3115505021085344,0.0932970040470606,0.7541743938314174,-0.0057135216467475,0.0200544162032683,0.1537519222660344,1.2849009210159084,0.0023073576418684,0.0071057640251658,-0.3361959383513055,0.0053091206887438,2.028341189928367,0.1145482745762434,-0.0380276025166223,-0.0850732646095509,0.1634383596863129,-0.1719909522362427,-0.1052749156322099,1.923066274296157
stock_151,2021-12-31,88.83,-0.003925,-0.003925,2021-09-30,2021-11-04,2021.0,3.0,2021Q3,37172.0,15407.0,1095.0,1.88,-2079.0,-2582.0,5625.0,-850.0,-933.0,2196.0,0.419666022648171,0.0651756826463942,0.6417272123297695,-0.029619068115786,0.0294576563004411,0.0503101309441764,2.0054794520547947,0.0048677145897186,0.0068735139239188,0.2866260893205059,-0.011942505827593,1.6031380861706153,0.2238989840675376,-0.0382703766588134,-0.0660929987536467,-0.3682317688604956,0.487767377515573,0.2985602954599816,1.9016983816305968
stock_281,2021-12-31,70.22,0.00775,0.00775,2021-09-30,2021-10-27,2021.0,3.0,2021Q3,5595.0,5469.0,220.0,0.89,-1095.0,43.0,595.0,-186.0,-79.0,356.0,0.2244297551149492,0.0692827978374543,0.2121669076340921,-0.0243074173369079,0.0393208221626452,1.746031746031746,1.6181818181818182,0.0459592141965747,2.169561157796452,10.729292929292928,0.0428141021172687,-0.0211834163212096,1.9788826553263377,2.222415990104602,0.2521433256875832,1.319287535899724,3.1341544352187998,1.9184023313782628,1.897218915057053
stock_375,2021-12-31,631.52,-0.017105,-0.017105,2021-09-30,2021-11-04,2021.0,3.0,2021Q3,23671.5,6413.5,1632.2,15.37,-99.2,-3372.0,4708.8,385.4,-2438.8,3413.6000000000004,0.2610144993244122,0.0014738569391945,0.3052822297954844,-0.0752550535454027,0.0689521154130494,0.0945764283230965,2.0914103663766697,-0.0752773560077428,-0.1102783706165688,1.8891773159394176,-0.1903165589978155,0.3309189971114184,-3.1990301272117354,-0.1607308110038721,-0.0172558559142479,-5.865461591719215,2.4884447975893598,1.5231662637799368,1.8540852608913552
stock_122,2021-12-31,56.17,-0.006017,-0.006017,2021-10-31,2021-11-23,2021.0,3.0,2021Q3,135677.0,121483.0,3843.0,4.81,-1028.0,2053.0,7214.0,4283.0,3241.0,3251.0,0.2580857960358348,0.0084387063407387,0.5992051841592787,0.0043633040235264,0.0283246239229935,0.2707482034662533,0.8459536820192558,0.0215507932443063,0.1871718180694918,-1.229858592348975,0.0116506742121502,1.4423470541970635,0.9364193570218148,0.1501978560456613,-0.1123072961703399,0.3588758492345043,0.615434067662632,0.3767045225808019,1.8190515767778652
stock_337,2021-12-31,67.92,0.004585,0.004585,2021-09-30,2021-11-01,2021.0,3.0,2021Q3,8940.7,4796.3,309.7,0.72,-517.8,-327.5,1155.4,-1.099999999999909,-149.5,448.9000000000001,0.4175605211508364,0.1086732134922507,0.7081659652478174,-0.0155692507298086,0.0346393459125124,0.0747273429205675,1.4494672263480792,0.0132184206588589,0.0263360065731802,-1.2012660707730505,0.0197909838415401,1.854366828174561,0.5805506744423942,-0.0179259723616518,-0.1114359498837765,0.6097483952503869,-0.158559643053421,-0.0970536695569543,1.7573131586176067
stock_301,2021-12-31,493.33,0.003723,0.003723,2021-09-30,2021-10-28,2021.0,3.0,2021Q3,1495.901,333.188,68.77,1.5,-62.957,-339.138,291.804,-24.808,-86.92999999999998,117.801,0.3803469508565439,-0.1068090167227127,0.6385537988034886,-0.0327769016799908,0.045972293621035,0.0591461521458863,1.7129707721390142,0.0057906755332252,0.0084092722860429,-0.0442842080128824,-0.0023491712724353,1.5911382720102072,0.2633178760661545,-0.0366650278689714,-0.0761773649751215,-0.0725791003249731,0.2230545835470347,0.1365307428034783,1.7276690148136855
stock_255,2021-12-31,130.23,0.015914,0.015914,2021-11-30,2021-12-22,2021.0,3.0,2021Q4,25575.219,20465.423,269.438,1.66,2507.941,-432.683,-2082.645,738.7659999999998,-52.447,-697.3240000000001,0.3215562794390462,-0.0647443716037597,0.5609430091837346,0.0378007320289222,0.0105351199534205,0.0527296980153414,-2.5880684981331514,-0.0011306569909145,-0.0053082696761709,1.8759529274085347,-0.0259413231405143,1.2976640542422349,-0.0322864625302181,-0.0510041582502562,-0.0176588641556812,-0.7996550316592865,0.6987055467231309,0.427674633616771,1.725338687859006
stock_104,2021-12-31,178.68,0.002806,0.002806,2021-09-30,2021-10-28,2021.0,3.0,2021Q3,7685.567,3731.745,29.483,0.29,328.746,-755.754,436.022,134.72299999999998,-272.84700000000004,192.353,0.1910649342320966,0.1043907157656411,0.6582323241332935,-0.0211916700485468,0.0038361515812691,0.0074568354366989,6.524200386663501,-0.0002108547886188,-0.000513936375098,1.3811207617587646,-0.0044246004156042,1.66554983071598,0.0069975222661776,-0.0459925774229631,-0.0327386873488237,-0.1365408188500881,0.0648070763444788,0.0396681302465485,1.7052179609625284
stock_419,2021-12-31,163.53,-0.001161,-0.001161,2021-09-30,2021-10-26,2021.0,3.0,2021Q3,3762.182,1221.808,256.718,1.56,-757.343,156.082,767.083,-461.447,63.8,522.66,0.3995428187431039,0.0733814190727497,0.2537954269979738,-0.0706882335835959,0.0682364649025485,0.1010551989588934,2.035930476242413,-0.0138243700749891,-0.0295077201365484,1.407626905629686,-0.1011899529372848,0.1362289385460644,-0.5744243597433478,-0.0763001680064235,-0.0319309226341338,-3.1187087532973,2.4360533029133946,1.4910976572041583,1.6273265957502228
stock_404,2021-12-31,62.07,0.00307,0.00307,2021-09-30,2021-10-18,2021.0,3.0,2021Q3,11535.985,5913.051,990.763,4.89,-954.733,-798.425,1480.237,-435.2539999999999,-213.6049999999999,630.816,0.3982662788233624,0.0548443766439585,0.6127887473268949,0.0312021036781861,0.0858845603561377,0.1762003608792136,0.6366971717756921,0.0201720826570752,0.0365896537159773,-0.1994661850094582,0.0204359919146411,1.4937113760220198,0.8775357779085695,-0.0072076976394561,-0.0809064770626468,0.6296266093315108,0.1597949938749556,0.0978098224348952,1.591521198456915
stock_25,2021-12-31,157.36,-0.003925,-0.003925,2021-10-31,2021-11-18,2021.0,4.0,2021Q3,25825.0,13578.0,1712.0,1.91,-4591.0,-1216.0,5442.0,-1634.0,-587.0,1148.0,0.4204432188798312,0.0340793904973941,0.7770808386152368,0.021839303000968,0.0662923523717328,0.1397893361639585,0.6705607476635514,-0.0038085504429246,-0.0024992210499718,-0.3119567348539309,0.0206137627419705,2.1149586692468048,-0.1466570580697506,-0.0480678220896386,-0.0843345840458025,0.6351052486081373,-0.9141647128133292,-0.5595562543497957,1.5554024148970091
stock_279,2021-12-31,229.44,0.002184,0.002184,2021-09-30,2021-10-27,2021.0,3.0,2021Q3,11254.132,5139.479,84.479,0.73,-402.689,-269.655,678.25,-145.298,-137.11699999999996,280.932,0.1890979653712688,0.1395624154856609,0.6394505853103325,-0.0174560774655921,0.0075064873950296,0.0138158289603678,3.3254655003018505,-0.0117494892357125,-0.0214276336897311,2.1742769268671367,-0.014544793828698,1.5945293432760752,-0.4858079298837168,-0.0678539453980208,-0.0085675530437618,-0.4484305138746606,-0.1137989144508388,-0.0696558217864475,1.5248735214896276
stock_113,2021-12-31,19.0,-0.028133,-0.028133,2021-09-30,2021-11-03,2021.0,3.0,2021Q3,4730.697,2404.585,62.714,0.16,-321.382,-458.721,714.663,-143.963,-183.894,245.194,0.6069623790082325,-0.0374877320144486,0.563884274230563,-0.0385735970830513,0.0132568202951911,0.0269608686082183,3.909717128551839,0.0066493900160086,0.0137150465163402,-1.9641668000195895,-0.0063697488361871,1.3087860317803497,0.299992855319204,-0.0311188309867995,-0.134685061218022,-0.196487474305131,0.3306764374195135,0.2024056126108434,1.5111916443911928
stock_454,2021-12-31,22.77,0.016972,0.016972,2021-09-30,2021-11-05,2021.0,3.0,2021Q3,29932.0,23901.0,6.0,0.01,1279.0,-843.0,-493.0,-392.0,-268.0,564.0,0.322600091763318,0.1160598908242578,0.2586380819028258,-0.0186422557797674,0.0002004543632233,0.0009948598905654,94.0,-0.0011691551129936,-0.0051027010850443,77.89189189189189,0.002049952252807,0.1545407527549477,-0.0339306852105623,-0.050789274648035,2.2988981404600044,0.0629955116076493,2.1511826689937577,1.3167295781741013,1.4712703309290491
stock_61,2021-12-31,771.345,0.015435,0.015435,2021-09-30,2021-10-28,2021.0,3.0,2021Q3,19953.38,4621.002,3928.033,131.75,-60.064,-229.954,498.597,0.0,0.0,0.0,0.2414742302417021,0.0546152641972998,0.3142995548032681,0.1968605318998585,0.1968605318998585,0.2561920270945577,0.0,0.1363934828609795,0.1773542987178948,0.0,0.1363934828609795,0.3650167355313523,5.8412548331911,0.139935471546229,-0.074827820476118,4.203268437191793,1.7030940470694178,1.042456476853963,1.4074732123853153
stock_406,2021-12-31,112.98,-0.007031,-0.007031,2021-09-30,2021-10-22,2022.0,1.0,2021Q3,8613.0,8012.0,526.0,2.33,-594.0,-120.0,496.0,-594.0,-120.0,496.0,0.362001173005793,0.0949908067848219,0.565011913631225,0.0034831069313827,0.0610704748635783,0.8752079866888519,0.9429657794676806,0.0055085152093996,0.111341108717378,-0.0487354653455974,0.0030220118305182,1.3130500405947811,0.2512670440028631,0.0709309996875423,-0.0763130153596844,0.092952979104842,0.152932049225879,0.0936090437920299,1.4066590843868112
stock_464,2021-12-31,47.98,-0.002495,-0.002495,2021-09-30,2021-10-14,2021.0,3.0,2021Q3,1954901.0,1763830.0,5122.0,1.18,-5366.0,23783.0,-16342.0,4345.0,-7021.0,-4810.0,0.3290881275623187,0.0163110994161737,0.5950585251612706,0.0050805641820225,0.0026200815284252,0.02680678909934,-0.9390862944162436,-0.0004837275235974,-0.0044679679258299,0.3956819175042859,-0.0021661105285113,1.426667050015258,-0.0046566446248122,-0.0501257795734531,-0.062769563614717,-0.0669374334849316,-0.0506145543280508,-0.0309809490985806,1.3956861009166774
